[ 2017-02-25T09:10:42+08:00 ] /JSJD/admin.php/Login/index | INFO: Tag[ route_check ] --START--
[ 2017-02-25T09:11:22+08:00 ] /JSJD/admin.php/Adminrole/add | NOTIC: [8] Use of undefined constant id - assumed 'id' PrivilegeModel.class.php 第 31 行.
[ 2017-02-25T09:11:22+08:00 ] /JSJD/admin.php/Adminrole/add | NOTIC: [8] Use of undefined constant id - assumed 'id' PrivilegeModel.class.php 第 31 行.
[ 2017-02-25T09:11:22+08:00 ] /JSJD/admin.php/Adminrole/add | NOTIC: [8] Use of undefined constant id - assumed 'id' PrivilegeModel.class.php 第 31 行.
[ 2017-02-25T09:11:22+08:00 ] /JSJD/admin.php/Adminrole/add | NOTIC: [8] Use of undefined constant id - assumed 'id' PrivilegeModel.class.php 第 31 行.
[ 2017-02-25T09:11:22+08:00 ] /JSJD/admin.php/Adminrole/add | NOTIC: [8] Use of undefined constant id - assumed 'id' PrivilegeModel.class.php 第 31 行.
[ 2017-02-25T09:11:22+08:00 ] /JSJD/admin.php/Adminrole/add | NOTIC: [8] Use of undefined constant id - assumed 'id' PrivilegeModel.class.php 第 31 行.
[ 2017-02-25T09:11:22+08:00 ] /JSJD/admin.php/Adminrole/add | NOTIC: [8] Use of undefined constant id - assumed 'id' PrivilegeModel.class.php 第 31 行.
[ 2017-02-25T09:11:22+08:00 ] /JSJD/admin.php/Adminrole/add | NOTIC: [8] Use of undefined constant id - assumed 'id' PrivilegeModel.class.php 第 31 行.
[ 2017-02-25T09:11:22+08:00 ] /JSJD/admin.php/Adminrole/add | NOTIC: [8] Use of undefined constant id - assumed 'id' PrivilegeModel.class.php 第 31 行.
[ 2017-02-25T09:11:22+08:00 ] /JSJD/admin.php/Adminrole/add | NOTIC: [8] Use of undefined constant id - assumed 'id' PrivilegeModel.class.php 第 31 行.
[ 2017-02-25T09:11:22+08:00 ] /JSJD/admin.php/Adminrole/add | NOTIC: [8] Use of undefined constant id - assumed 'id' PrivilegeModel.class.php 第 31 行.
[ 2017-02-25T09:11:22+08:00 ] /JSJD/admin.php/Adminrole/add | NOTIC: [8] Use of undefined constant id - assumed 'id' PrivilegeModel.class.php 第 31 行.
[ 2017-02-25T09:11:22+08:00 ] /JSJD/admin.php/Adminrole/add | NOTIC: [8] Use of undefined constant id - assumed 'id' PrivilegeModel.class.php 第 31 行.
[ 2017-02-25T09:11:22+08:00 ] /JSJD/admin.php/Adminrole/add | INFO: Tag[ view_template ] --START--
[ 2017-02-25T09:11:22+08:00 ] /JSJD/admin.php/Adminrole/add | INFO: Run LocationTemplate Behavior [ RunTime:0.000462s ]
[ 2017-02-25T09:11:22+08:00 ] /JSJD/admin.php/Adminrole/add | INFO: Tag[ view_template ] --END-- [ RunTime:0.000508s ]
[ 2017-02-25T09:11:22+08:00 ] /JSJD/admin.php/Adminrole/add | INFO: Tag[ view_parse ] --START--
[ 2017-02-25T09:11:22+08:00 ] /JSJD/admin.php/Adminrole/add | NOTIC: [8] Undefined variable: title 909eb0e324f81a75b8b27488839c32c5.php 第 5 行.
[ 2017-02-25T09:11:22+08:00 ] /JSJD/admin.php/Adminrole/add | NOTIC: [8] Undefined variable: title 909eb0e324f81a75b8b27488839c32c5.php 第 17 行.
[ 2017-02-25T09:11:22+08:00 ] /JSJD/admin.php/Adminrole/add | INFO: Run ParseTemplate Behavior [ RunTime:0.005087s ]
[ 2017-02-25T09:11:22+08:00 ] /JSJD/admin.php/Adminrole/add | INFO: Tag[ view_parse ] --END-- [ RunTime:0.005134s ]
[ 2017-02-25T09:11:22+08:00 ] /JSJD/admin.php/Adminrole/add | INFO: Tag[ view_filter ] --START--
[ 2017-02-25T09:11:22+08:00 ] /JSJD/admin.php/Adminrole/add | INFO: Run ContentReplace Behavior [ RunTime:0.000373s ]
[ 2017-02-25T09:11:22+08:00 ] /JSJD/admin.php/Adminrole/add | INFO: Run TokenBuild Behavior [ RunTime:0.000359s ]
[ 2017-02-25T09:11:22+08:00 ] /JSJD/admin.php/Adminrole/add | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000227s ]
